Detection ID,Path,Start Line Num,End Line Num,Code
31,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestIgnoreLeftPredicate.java,66,,"        assertTrue(!p.equals(null));"
32,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestIgnoreLeftProcedure.java,61,,"        assertTrue(!p.equals(null));"
33,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestIgnoreRightFunction.java,64,,"        assertTrue(!f.equals(null));"
34,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestIgnoreRightPredicate.java,64,,"        assertTrue(!p.equals(null));"
35,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestIgnoreRightProcedure.java,65,,"        assertTrue(!p.equals(null));"
36,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestLeftBoundFunction.java,63,,"        assertTrue(!f.equals(null));"
37,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestLeftBoundPredicate.java,65,,"        assertTrue(!p.equals(null));"
38,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestLeftBoundProcedure.java,65,,"        assertTrue(!f.equals(null));"
39,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestNullaryFunctionFunction.java,60,,"        assertTrue(!f.equals(null));"
40,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestNullaryFunctionNullaryPredicate.java,64,,"        assertTrue(!p.equals(null));"
41,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestNullaryFunctionNullaryProcedure.java,69,,"        assertTrue(!p.equals(null));"
42,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestNullaryPredicateNullaryFunction.java,64,,"        assertTrue(!f.equals(null));"
43,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestNullaryPredicatePredicate.java,59,,"        assertTrue(!p.equals(null));"
44,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestNullaryProcedureNullaryFunction.java,61,,"        assertTrue(!f.equals(null));"
45,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestPredicateFunction.java,64,,"        assertTrue(!f.equals(null));"
46,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestProcedureFunction.java,64,,"        assertTrue(!f.equals(null));"
47,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestProcedureProcedure.java,60,,"        assertTrue(!p.equals(null));"
48,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestRightBoundFunction.java,63,,"        assertTrue(!f.equals(null));"
49,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestRightBoundPredicate.java,65,,"        assertTrue(!f.equals(null));"
50,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/adapter/TestRightBoundProcedure.java,66,,"        assertTrue(!f.equals(null));"
51,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/TestConstant.java,98,,"        assertTrue(!f.equals(null));"
52,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/TestLimit.java,96,,"        assertTrue(!limit.equals(null));"
53,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/TestOffset.java,97,,"        assertTrue(!offset.equals(null));"
54,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/algorithm/TestFindWithinGenerator.java,49,,"        assertTrue(!obj.equals(null)); // should be able to compare to null"
55,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/algorithm/TestFindWithinGenerator.java,65,,"        assertTrue(!obj.equals(null)); // should be able to compare to null"
56,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/collection/TestFilteredIterator.java,231,,"        assertTrue(!t.equals(null));"
57,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/collection/TestTransformedIterator.java,201,,"        assertTrue(!t.equals(null));"
58,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/comparator/TestComparableComparator.java,52,,"        assertTrue(!new ComparableComparator<Integer>().equals(null));"
59,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/comparator/TestComparatorFunction.java,83,,"        assertTrue(!f.equals(null));"
60,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/comparator/TestIsEquivalent.java,66,,"        assertFalse(p.equals(null));"
61,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/comparator/TestIsGreaterThan.java,67,,"        assertFalse(p.equals(null));"
62,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/comparator/TestIsGreaterThanOrEqual.java,67,,"        assertFalse(p.equals(null));"
63,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/comparator/TestIsLessThan.java,67,,"        assertFalse(p.equals(null));"
64,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/comparator/TestIsLessThanOrEqual.java,67,,"        assertFalse(p.equals(null));"
65,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/comparator/TestIsNotEquivalent.java,66,,"        assertFalse(p.equals(null));"
66,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/comparator/TestMax.java,67,,"        assertFalse(f.equals(null));"
67,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/comparator/TestMin.java,68,,"        assertFalse(f.equals(null));"
68,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestAnd.java,132,,"        assertTrue(!p.equals(null));"
69,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestBinaryAnd.java,134,,"        assertTrue(!p.equals(null));"
70,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestBinaryCompositeBinaryFunction.java,109,,"        assertTrue(!f.equals(null));"
71,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestBinaryNot.java,60,,"        assertTrue(!p.equals(null));"
72,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestBinaryOr.java,143,,"        assertTrue(!p.equals(null));"
73,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestBinarySequence.java,124,,"        assertTrue(!p.equals(null));"
74,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestCompositeBinaryFunction.java,84,,"        assertTrue(!((CompositeBinaryFunction<?,?,?>)f).equals(null));"
75,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestCompositeBinaryPredicate.java,86,,"        assertTrue(!((CompositeBinaryPredicate<?,?>)f).equals(null));"
76,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestCompositeFunction.java,93,,"        assertTrue(!f.equals(null));"
77,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestCompositePredicate.java,89,,"        assertTrue(!f.equals(null));"
78,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestCompositeProcedure.java,83,,"        assertTrue(!f.equals(null));"
79,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestConditionalBinaryFunction.java,79,,"        assertTrue(!f.equals(null));"
80,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestConditionalBinaryPredicate.java,87,,"        assertTrue(!p.equals(null));"
81,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestConditionalBinaryProcedure.java,95,,"        assertTrue(!p.equals(null));"
82,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestConditionalFunction.java,79,,"        assertTrue(!f.equals(null));"
83,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestConditionalNullaryFunction.java,86,,"        assertTrue(!f.equals(null));"
84,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestConditionalNullaryPredicate.java,86,,"        assertTrue(!p.equals(null));"
85,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestConditionalNullaryProcedure.java,119,,"        assertTrue(!p.equals(null));"
86,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestConditionalPredicate.java,79,,"        assertTrue(!p.equals(null));"
87,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestConditionalProcedure.java,95,,"        assertTrue(!p.equals(null));"
88,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestNot.java,61,,"        assertTrue(!p.equals(null));"
89,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestNullaryAnd.java,137,,"        assertTrue(!p.equals(null));"
90,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestNullaryNot.java,62,,"        assertTrue(!p.equals(null));"
91,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestNullaryOr.java,151,,"        assertTrue(!p.equals(null));"
92,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestNullarySequence.java,127,,"        assertTrue(!p.equals(null));"
93,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestSequence.java,134,,"        assertFalse(p.equals(null));"
94,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestTransformedBinaryFunction.java,90,,"        assertTrue(!t.equals(null));"
95,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestTransformedBinaryProcedure.java,96,,"        assertTrue(!t.equals(null));"
96,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestTransformedNullaryFunction.java,97,,"        assertTrue(!t.equals(null));"
97,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/core/composite/TestTransformedNullaryProcedure.java,104,,"        assertTrue(!t.equals(null));"
98,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/range/TestCharacterRange.java,629,,"        assertTrue(!range.equals(null)); // should be able to compare to null"
99,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/range/TestDoubleRange.java,664,,"        assertTrue(!range.equals(null)); // should be able to compare to null"
100,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/range/TestEndpoint.java,66,,"        assertTrue(!endpoint.equals(null)); // should be able to compare to null"
101,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/range/TestFloatRange.java,653,,"        assertTrue(!range.equals(null)); // should be able to compare to null"
102,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/range/TestIntegerRange.java,641,,"        assertTrue(!range.equals(null)); // should be able to compare to null"
103,./TargetProjects/commons-functor/core/src/test/java/org/apache/commons/functor/range/TestLongRange.java,644,,"        assertTrue(!range.equals(null)); // should be able to compare to null"
104,./TargetProjects/commons-geometry/commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java,93,,"        Assertions.assertFalse(obj.equals(null), ""Object should not equal null"");"
105,./TargetProjects/commons-geometry/commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/twod/path/AbstractLinePathConnectorTest.java,521,,"        Assertions.assertFalse(a.equals(null));"
106,./TargetProjects/commons-math/commons-math-legacy-core/src/test/java/org/apache/commons/math4/legacy/core/PairTest.java,49,,"        Assert.assertFalse(p1.equals(null));"
107,./TargetProjects/commons-math/commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/linear/Array2DRowRealMatrixTest.java,898,,"        Assert.assertFalse(m.equals(null));"
108,./TargetProjects/commons-math/commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/linear/BlockFieldMatrixTest.java,1153,,"        Assert.assertFalse(m.equals(null));"
109,./TargetProjects/commons-math/commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/linear/BlockRealMatrixTest.java,1057,,"        Assert.assertFalse(m.equals(null));"
110,./TargetProjects/commons-math/commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/linear/FieldMatrixImplTest.java,870,,"        Assert.assertFalse(m.equals(null));"
111,./TargetProjects/commons-math/commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/linear/RealVectorAbstractTest.java,1342,,"        Assert.assertFalse(v.equals(null));"
112,./TargetProjects/commons-math/commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/linear/SparseFieldMatrixTest.java,571,,"        Assert.assertFalse(m.equals(null));"
113,./TargetProjects/commons-math/commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/linear/SparseRealMatrixTest.java,568,,"        Assert.assertFalse(m.equals(null));"
114,./TargetProjects/commons-math/commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/stat/descriptive/rank/PSquarePercentileTest.java,150,,"        Assert.assertFalse(markers.equals(null));"
115,./TargetProjects/commons-math/commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/stat/descriptive/rank/PSquarePercentileTest.java,324,,"        Assert.assertFalse(ptile.equals(null));"
116,./TargetProjects/commons-text/src/test/java/org/apache/commons/text/AlphabetConverterTest.java,262,,"        assertThat(alphabetConverter.equals(null)).isFalse();"
117,./TargetProjects/commons-text/src/test/java/org/apache/commons/text/similarity/LevenshteinResultsTest.java,51,,"        assertThat(levenshteinResults.equals(null)).isFalse();"
118,./TargetProjects/druid/indexing-hadoop/src/test/java/org/apache/druid/indexer/BucketTest.java,76,,"    Assert.assertFalse(""Object should not be equals to NULL"", bucket.equals(null));"
119,./TargetProjects/httpcomponents-core/httpcore5/src/test/java/org/apache/hc/core5/util/TestTimeValue.java,302,,"        MatcherAssert.assertThat(tv1.equals(null), CoreMatchers.equalTo(false));"
120,./TargetProjects/incubator-sentry/sentry-policy/sentry-policy-db/src/test/java/org/apache/sentry/policy/db/TestDBWildcardPrivilege.java,202,,"    assertFalse(ROLE_SERVER_SERVER1_DB_ALL.equals(null));"
121,./TargetProjects/incubator-sentry/sentry-policy/sentry-policy-indexer/src/test/java/org/apache/sentry/policy/indexer/TestIndexerWildcardPrivilege.java,160,,"    assertFalse(indexer1.equals(null));"
122,./TargetProjects/incubator-sentry/sentry-policy/sentry-policy-kafka/src/test/java/org/apache/sentry/policy/kafka/TestKafkaWildcardPrivilege.java,132,,"    assertFalse(topic1.equals(null));"
123,./TargetProjects/incubator-sentry/sentry-policy/sentry-policy-search/src/test/java/org/apache/sentry/policy/search/TestSearchWildcardPrivilege.java,160,,"    assertFalse(collection1.equals(null));"
124,./TargetProjects/incubator-sentry/sentry-policy/sentry-policy-sqoop/src/test/java/org/apache/sentry/policy/sqoop/TestSqoopWildcardPrivilege.java,133,,"    assertFalse(job1.equals(null));"
125,./TargetProjects/jackrabbit/jackrabbit-jcr-commons/src/test/java/org/apache/jackrabbit/value/BinaryValueTest.java,29,,"        assertFalse(new BinaryValue(DATA).equals(null));"
126,./TargetProjects/logging-log4j2/log4j-1.2-api/src/test/java/org/apache/log4j/PriorityTest.java,139,,"        assertFalse(Priority.DEBUG.equals(null));"
127,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ActivationFileTest.java,41,,"        assertFalse( new ActivationFile().equals( null ) );"
128,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ActivationOSTest.java,41,,"        assertFalse( new ActivationOS().equals( null ) );"
129,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ActivationPropertyTest.java,41,,"        assertFalse( new ActivationProperty().equals( null ) );"
130,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ActivationTest.java,41,,"        assertFalse( new Activation().equals( null ) );"
131,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/BuildTest.java,41,,"        assertFalse( new Build().equals( null ) );"
132,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/CiManagementTest.java,41,,"        assertFalse( new CiManagement().equals( null ) );"
133,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ContributorTest.java,41,,"        assertFalse( new Contributor().equals( null ) );"
134,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/DependencyManagementTest.java,41,,"        assertFalse( new DependencyManagement().equals( null ) );"
135,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/DependencyTest.java,41,,"        assertFalse( new Dependency().equals( null ) );"
136,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/DeploymentRepositoryTest.java,41,,"        assertFalse( new DeploymentRepository().equals( null ) );"
137,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/DeveloperTest.java,41,,"        assertFalse( new Developer().equals( null ) );"
138,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/DistributionManagementTest.java,41,,"        assertFalse( new DistributionManagement().equals( null ) );"
139,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ExclusionTest.java,41,,"        assertFalse( new Exclusion().equals( null ) );"
140,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ExtensionTest.java,41,,"        assertFalse( new Extension().equals( null ) );"
141,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/IssueManagementTest.java,41,,"        assertFalse( new IssueManagement().equals( null ) );"
142,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/LicenseTest.java,41,,"        assertFalse( new License().equals( null ) );"
143,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/MailingListTest.java,41,,"        assertFalse( new MailingList().equals( null ) );"
144,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ModelTest.java,41,,"        assertFalse( new Model().equals( null ) );"
145,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/NotifierTest.java,41,,"        assertFalse( new Notifier().equals( null ) );"
146,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/OrganizationTest.java,41,,"        assertFalse( new Organization().equals( null ) );"
147,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ParentTest.java,41,,"        assertFalse( new Parent().equals( null ) );"
148,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/PluginConfigurationTest.java,41,,"        assertFalse( new PluginConfiguration().equals( null ) );"
149,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/PluginContainerTest.java,41,,"        assertFalse( new PluginContainer().equals( null ) );"
150,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/PluginExecutionTest.java,41,,"        assertFalse( new PluginExecution().equals( null ) );"
151,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/PluginManagementTest.java,41,,"        assertFalse( new PluginManagement().equals( null ) );"
152,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/PluginTest.java,41,,"        assertFalse( new Plugin().equals( null ) );"
153,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/PrerequisitesTest.java,41,,"        assertFalse( new Prerequisites().equals( null ) );"
154,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ProfileTest.java,41,,"        assertFalse( new Profile().equals( null ) );"
155,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/RelocationTest.java,41,,"        assertFalse( new Relocation().equals( null ) );"
156,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ReportPluginTest.java,41,,"        assertFalse( new ReportPlugin().equals( null ) );"
157,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ReportSetTest.java,41,,"        assertFalse( new ReportSet().equals( null ) );"
158,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ReportingTest.java,41,,"        assertFalse( new Reporting().equals( null ) );"
159,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/RepositoryPolicyTest.java,41,,"        assertFalse( new RepositoryPolicy().equals( null ) );"
160,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/RepositoryTest.java,41,,"        assertFalse( new Repository().equals( null ) );"
161,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ResourceTest.java,41,,"        assertFalse( new Resource().equals( null ) );"
162,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/ScmTest.java,41,,"        assertFalse( new Scm().equals( null ) );"
163,./TargetProjects/maven-2/maven-model/src/test/java/org/apache/maven/model/SiteTest.java,41,,"        assertFalse( new Site().equals( null ) );"
164,./TargetProjects/myfaces-trinidad/trinidad-api/src/test/java/org/apache/myfaces/trinidad/bean/TypeTest.java,73,,"    assertTrue(!_fooKey.equals(null));"
165,./TargetProjects/myfaces-trinidad/trinidad-api/src/test/java/org/apache/myfaces/trinidadbuild/test/MapTestCase.java,206,,"    assertTrue(!map.equals(null));"
166,./TargetProjects/myfaces-trinidad/trinidad-impl/src/test/java/org/apache/myfaces/trinidadinternal/style/xml/parse/StyleSheetNodeEqualsTest.java,201,,"    assertEquals(styleSheetNode.equals(null), false);"
167,./TargetProjects/reef/lang/java/reef-utils/src/test/java/org/apache/reef/util/OptionalTest.java,88,,"    Assert.assertFalse(Optional.empty().equals(null));"
168,./TargetProjects/sentry/sentry-binding/sentry-binding-hive/src/test/java/org/apache/sentry/privilege/hive/TestCommonPrivilegeForHive.java,226,,"    assertFalse(ROLE_SERVER_SERVER1_DB_ALL.equals(null));"
169,./TargetProjects/sentry/sentry-binding/sentry-binding-kafka/src/test/java/org/apache/sentry/privilege/kafka/TestKafkaWildcardPrivilege.java,154,,"    assertFalse(topic1.equals(null));"
170,./TargetProjects/sentry/sentry-binding/sentry-binding-solr/src/test/java/org/apache/sentry/privilege/solr/TestCommonPrivilegeForSolr.java,252,,"    assertFalse(collection1.equals(null));"
171,./TargetProjects/sentry/sentry-binding/sentry-binding-sqoop/src/test/java/org/apache/sentry/privilege/sqoop/TestCommonPrivilegeForSqoop.java,162,,"    assertFalse(job1.equals(null));"
172,./TargetProjects/shindig/java/gadgets/src/test/java/org/apache/shindig/gadgets/admin/ContainerAdminDataTest.java,145,,"    assertFalse(validData.equals(null));"
173,./TargetProjects/shindig/java/gadgets/src/test/java/org/apache/shindig/gadgets/admin/FeatureAdminDataTest.java,209,,"    assertFalse(whitelistData.equals(null));"
174,./TargetProjects/shindig/java/gadgets/src/test/java/org/apache/shindig/gadgets/admin/GadgetAdminDataTest.java,146,,"    assertFalse(whitelistInfo.equals(null));"
175,./TargetProjects/shindig/java/gadgets/src/test/java/org/apache/shindig/gadgets/oauth2/OAuth2ArgumentsTest.java,140,,"    final boolean result = requestMock.equals(null);"
176,./TargetProjects/shindig/java/gadgets/src/test/java/org/apache/shindig/gadgets/oauth2/persistence/OAuth2ClientTest.java,100,,"    final boolean result = OAuth2ClientTest.client1.equals(null);"
