Detection ID,Path,Start Line Num,End Line Num,Code
173,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/components/PolicyWorkspace.java,1357,,"			logger.error(""Failed to get status on "" + policy + "" "" + e);"
174,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/model/GitRepositoryContainer.java,847,,"				logger.error(""Could not get version: "" + e);"
175,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/model/GitRepositoryContainer.java,985,,"				logger.error(e);"
176,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/model/PDPGroupContainer.java,230,,"			logger.error(e);"
177,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/model/PDPGroupContainer.java,238,,"			logger.error(e);"
178,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/util/XACMLFunctionValidator.java,90,,"			logger.error(""Number of arguments incorrect: "" + e);"
179,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/util/XACMLFunctionValidator.java,312,,"			logger.error(""Function is not valid: "" + apply.getFunctionId() + "" argument: "" + argument + "" "" + e);"
180,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/components/LDAPPIPConfigurationComponent.java,479,,"		   logger.error(e);"
181,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/components/SQLPIPConfigurationComponent.java,507,,"			logger.error(e);"
182,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/components/SQLPIPConfigurationComponent.java,513,,"			logger.error(e);"
183,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/components/SQLPIPConfigurationComponent.java,529,,"			logger.error(e);"
184,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/components/SQLPIPConfigurationComponent.java,544,,"			logger.error(e);"
185,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/windows/PDPStatusWindow.java,94,,"			logger.error(""Initialize exception: "" + e);"
186,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/windows/PIPSQLResolverEditorWindow.java,261,,"				logger.error(""Failed to set column: "" + e);"
187,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/windows/PIPSQLResolverEditorWindow.java,756,,"				logger.error(""Failed to clone: "" + e);"
188,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/windows/PIPSQLResolverEditorWindow.java,940,,"						logger.error(e);"
189,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/windows/SubDomainEditorWindow.java,149,,"					logger.error(e);"
190,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-admin/src/main/java/org/apache/openaz/xacml/admin/view/windows/VariableReferenceEditorWindow.java,181,,"					logger.error(""Commit variable id: "" + e);"
191,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-rest/src/main/java/org/apache/openaz/xacml/rest/XACMLPapServlet.java,229,,"                logger.error(e);"
192,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-rest/src/main/java/org/apache/openaz/xacml/rest/XACMLPapServlet.java,237,,"                logger.error(e);"
193,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-rest/src/main/java/org/apache/openaz/xacml/rest/XACMLPapServlet.java,1272,,"                            logger.error(""Heartbeat '"" + pdp.getId() + ""' connection timeout: "" + e);"
194,./TargetProjects/incubator-retired-openaz/openaz-xacml-pap-rest/src/main/java/org/apache/openaz/xacml/rest/XACMLPapServlet.java,1275,,"                            logger.error(""Heartbeat '"" + pdp.getId() + ""' cannot connect: "" + e);"
195,./TargetProjects/incubator-retired-openaz/openaz-xacml-pdp-rest/src/main/java/org/apache/openaz/xacml/rest/XACMLPdpLoader.java,284,,"                    logger.error(e1);"
196,./TargetProjects/incubator-retired-openaz/openaz-xacml-pdp-rest/src/main/java/org/apache/openaz/xacml/rest/XACMLPdpRegisterThread.java,191,,"                logger.error(e);"
197,./TargetProjects/incubator-retired-openaz/openaz-xacml-pdp-rest/src/main/java/org/apache/openaz/xacml/rest/XACMLPdpServlet.java,201,,"                logger.error(e);"
198,./TargetProjects/incubator-retired-openaz/openaz-xacml-pdp-rest/src/main/java/org/apache/openaz/xacml/rest/XACMLPdpServlet.java,212,,"            logger.error(e);"
199,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/TestBase.java,133,,"                    logger.error(e);"
200,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/TestBase.java,152,,"                logger.error(e);"
201,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/TestBase.java,385,,"            logger.error(""Failed to removeRequests from "" + this.directory + "" "" + e);"
202,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/TestBase.java,509,,"                logger.error(e);"
203,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/TestBase.java,600,,"                logger.error(e);"
204,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/TestBase.java,755,,"                    logger.error(e);"
205,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/TestBase.java,844,,"            logger.error(e);"
206,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/TestBase.java,902,,"                logger.error(e);"
207,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/TestBase.java,932,,"                logger.error(e);"
208,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/TestBase.java,1099,,"            logger.error(e);"
209,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/annotations/TestAnnotation.java,236,,"            logger.error(e);"
210,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/annotations/TestAnnotation.java,245,,"            logger.error(e);"
211,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/custom/TestCustom.java,123,,"            logger.error(""failed to generate keypair: "" + e);"
212,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/custom/TestCustom.java,191,,"            logger.error(e);"
213,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/custom/TestCustom.java,200,,"            logger.error(e);"
214,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/custom/TestCustom.java,278,,"            logger.error(e);"
215,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/custom/TestCustom.java,306,,"            logger.error(e);"
216,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/custom/TestCustom.java,326,,"            logger.error(e);"
217,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/custom/TestCustom.java,373,,"            logger.error(e);"
218,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/custom/TestCustom.java,394,,"            logger.error(e);"
219,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/policy/TestPolicy.java,504,,"            logger.error(e);"
220,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/policy/TestPolicy.java,544,,"                                               logger.error(e);"
221,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/policy/TestPolicy.java,552,,"            logger.error(""Failed to removeRequests from "" + this.directory + "" "" + e);"
222,./TargetProjects/incubator-retired-openaz/openaz-xacml-test/src/test/java/org/apache/openaz/xacml/pdp/test/policy/TestPolicy.java,656,,"            logger.error(e);"
223,./TargetProjects/incubator-retired-openaz/openaz-xacml/src/main/java/org/apache/openaz/xacml/std/pap/StdEngine.java,591,,"                logger.error(""Failed to delete "" + groupPath + "": "" + e);"
224,./TargetProjects/incubator-retired-openaz/openaz-xacml/src/main/java/org/apache/openaz/xacml/std/pap/StdPDPGroup.java,161,,"                logger.error(e);"
225,./TargetProjects/incubator-retired-openaz/openaz-xacml/src/main/java/org/apache/openaz/xacml/std/pap/StdPDPGroup.java,672,,"                logger.error(e);"
226,./TargetProjects/incubator-retired-openaz/openaz-xacml/src/main/java/org/apache/openaz/xacml/std/pap/StdPDPGroup.java,687,,"                logger.error(e);"
227,./TargetProjects/incubator-retired-openaz/openaz-xacml/src/main/java/org/apache/openaz/xacml/std/pap/StdPDPGroup.java,702,,"                logger.error(e);"
228,./TargetProjects/incubator-tajo/tajo-catalog/tajo-catalog-client/src/main/java/org/apache/tajo/catalog/AbstractCatalogClient.java,142,,"              LOG.error(e);"
229,./TargetProjects/incubator-tajo/tajo-catalog/tajo-catalog-client/src/main/java/org/apache/tajo/catalog/AbstractCatalogClient.java,382,,"      LOG.error(e);"
230,./TargetProjects/incubator-tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/CatalogServer.java,213,,"        LOG.error(e);"
231,./TargetProjects/incubator-tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/CatalogServer.java,234,,"        LOG.error(e);"
232,./TargetProjects/incubator-tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/CatalogServer.java,304,,"        LOG.error(e);"
233,./TargetProjects/incubator-tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/CatalogServer.java,319,,"        LOG.error(e);"
234,./TargetProjects/incubator-tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/CatalogServer.java,335,,"        LOG.error(e);"
235,./TargetProjects/incubator-tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/CatalogServer.java,410,,"        LOG.error(e);"
236,./TargetProjects/incubator-tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/CatalogServer.java,427,,"        LOG.error(e);"
237,./TargetProjects/incubator-tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/CatalogServer.java,482,,"        LOG.error(e);"
238,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/Date.java,58,,"      LOG.error(e);"
239,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/LogicalPlanner.java,995,,"        LOG.warn(t);"
240,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/planner/global/GlobalPlanner.java,404,,"      LOG.error(e);"
241,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/GlobalEngine.java,175,,"      LOG.error(""\nStack Trace:\n"" + StringUtils.stringifyException(t));"
242,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/TajoMaster.java,384,,"        LOG.error(e);"
243,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/TajoMasterClientService.java,91,,"      LOG.error(e);"
244,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/TajoMasterService.java,70,,"      LOG.error(e);"
245,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/querymaster/Query.java,598,,"        LOG.error(t);"
246,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/querymaster/QueryMasterTask.java,192,,"      LOG.warn(t);"
247,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/querymaster/QueryMasterTask.java,274,,"          LOG.error(e);"
248,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/querymaster/Repartitioner.java,393,,"      LOG.error(e);"
249,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/querymaster/SubQuery.java,1095,,"        LOG.error(t);"
250,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/rm/TajoResourceTracker.java,88,,"      LOG.error(e);"
251,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/rm/TajoWorkerResourceManager.java,225,,"      LOG.error(t);"
252,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/rm/TajoWorkerResourceManager.java,347,,"          LOG.error(ie);"
253,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/rm/YarnRMContainerAllocator.java,91,,"          LOG.error(e);"
254,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/rm/YarnRMContainerAllocator.java,96,,"      LOG.error(e);"
255,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/master/rm/YarnRMContainerAllocator.java,98,,"      LOG.error(e);"
256,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/Task.java,424,,"          LOG.warn(e);"
257,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/Task.java,436,,"          LOG.warn(e);"
258,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/Task.java,568,,"              LOG.error(e);"
259,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/TaskRunner.java,190,,"      LOG.error(t);"
260,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/dataserver/HttpDataServerHandler.java,67,,"      LOG.error(fnf);"
261,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/dataserver/HttpDataServerHandler.java,71,,"      LOG.error(iae);"
262,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/dataserver/HttpDataServerHandler.java,75,,"      LOG.error(fafe);"
263,./TargetProjects/incubator-tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/worker/dataserver/HttpDataServerHandler.java,79,,"      LOG.error(ioe);"
264,./TargetProjects/incubator-tajo/tajo-core/tajo-core-pullserver/src/main/java/org/apache/tajo/pullserver/PullServerAuxService.java,227,,"      LOG.error(t);"
265,./TargetProjects/incubator-tajo/tajo-core/tajo-core-pullserver/src/main/java/org/apache/tajo/pullserver/PullServerAuxService.java,270,,"      LOG.error(t);"
266,./TargetProjects/incubator-tajo/tajo-core/tajo-core-pullserver/src/main/java/org/apache/tajo/pullserver/TajoPullServerService.java,213,,"      LOG.error(t);"
267,./TargetProjects/incubator-tajo/tajo-core/tajo-core-pullserver/src/main/java/org/apache/tajo/pullserver/TajoPullServerService.java,257,,"      LOG.error(t);"
268,./TargetProjects/incubator-tajo/tajo-rpc/src/main/java/org/apache/tajo/rpc/NettyClientBase.java,91,,"        LOG.warn(ce);"
269,./TargetProjects/incubator-tajo/tajo-rpc/src/main/java/org/apache/tajo/rpc/NettyServerBase.java,96,,"        LOG.error(e);"
270,./TargetProjects/incubator-tajo/tajo-rpc/src/main/java/org/apache/tajo/rpc/RpcConnectionPool.java,148,,"      LOG.error(t);"
271,./TargetProjects/incubator-tajo/tajo-storage/src/main/java/org/apache/tajo/storage/RowFile.java,347,,"        LOG.error(e);"
272,./TargetProjects/juddi-scout/src/main/java/org/apache/ws/scout/registry/RegistryImpl.java,1158,,"			 log.debug(""Failed to load the class "" + name + "" with context class loader "" + e);"
273,./TargetProjects/juddi-scout/src/main/java/org/apache/ws/scout/registry/RegistryV3Impl.java,1216,,"			 log.debug(""Failed to load the class "" + name + "" with context class loader "" + e);"
274,./TargetProjects/metron/metron-analytics/metron-maas-service/src/main/java/org/apache/metron/maas/service/ApplicationMaster.java,351,,"        LOG.warn(""Can not set up custom log4j properties. "" + e);"
275,./TargetProjects/metron/metron-analytics/metron-maas-service/src/main/java/org/apache/metron/maas/service/Client.java,390,,"        LOG.warn(""Can not set up custom log4j properties. "" + e);"
276,./TargetProjects/ranger/agents-audit/src/main/java/org/apache/ranger/audit/provider/MiscUtil.java,477,,"				logger.error(t);"
277,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/conditionevaluator/RangerScriptConditionEvaluator.java,99,,"			LOG.error(""RangerScriptConditionEvaluator.init() failed with exception="" + exp);"
278,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/conditionevaluator/RangerScriptConditionEvaluator.java,192,,"					LOG.error(""RangerScriptConditionEvaluator.isMatched(): failed to evaluate script,"" +"
279,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerAbstractGeolocationProvider.java,71,,"				LOG.error(""RangerAbstractGeolocationProvider.init() - Class "" + geoSourceLoader + "" not found, exception="" + exception);"
280,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerAbstractGeolocationProvider.java,74,,"				LOG.error(""RangerAbstractGeolocationProvider.init() - Class "" + geoSourceLoader + "" is not a type of GeolocationStore, exception="" + exception);"
281,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerAbstractGeolocationProvider.java,77,,"				LOG.error(""RangerAbstractGeolocationProvider.init() - Class "" + geoSourceLoader + "" could not be instantiated, exception="" + exception);"
282,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerAbstractGeolocationProvider.java,80,,"				LOG.error(""RangerAbstractGeolocationProvider.init() - Class "" + geoSourceLoader + "" could not be instantiated, exception="" + exception);"
283,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerAbstractGeolocationProvider.java,88,,"					LOG.error(""RangerAbstractGeolocationProvider.init() - geoLocation Store cannot be initialized, exception="" + exception);"
284,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerTagEnricher.java,120,,"				LOG.error(""Class "" + tagRetrieverClassName + "" not found, exception="" + exception);"
285,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerTagEnricher.java,122,,"				LOG.error(""Class "" + tagRetrieverClassName + "" is not a type of RangerTagRetriever, exception="" + exception);"
286,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerTagEnricher.java,124,,"				LOG.error(""Class "" + tagRetrieverClassName + "" illegally accessed, exception="" + exception);"
287,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerTagEnricher.java,126,,"				LOG.error(""Class "" + tagRetrieverClassName + "" could not be instantiated, exception="" + exception);"
288,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerTagEnricher.java,1036,,"				LOG.error(""RangerTagRefresher("" + getName() + "").startRetriever(): Failed to start, exception="" + excp);"
289,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerUserStoreEnricher.java,75,,"                LOG.error(""Class "" + userStoreRetrieverClassName + "" not found, exception="" + exception);"
290,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerUserStoreEnricher.java,77,,"                LOG.error(""Class "" + userStoreRetrieverClassName + "" is not a type of RangerUserStoreRetriever, exception="" + exception);"
291,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerUserStoreEnricher.java,79,,"                LOG.error(""Class "" + userStoreRetrieverClassName + "" illegally accessed, exception="" + exception);"
292,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerUserStoreEnricher.java,81,,"                LOG.error(""Class "" + userStoreRetrieverClassName + "" could not be instantiated, exception="" + exception);"
293,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/contextenricher/RangerUserStoreRefresher.java,224,,"            LOG.error(""RangerUserStoreRefresher.startRetriever() - failed to start, exception="" + excp);"
294,./TargetProjects/ranger/agents-common/src/main/java/org/apache/ranger/plugin/store/file/GeolocationFileStore.java,197,,"			LOG.error(""RangerGeolocationDatabaseBuilder.build() - Error reading file '"" + dataFileName + ""', "" + ex);"
295,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/RangerServiceHBase.java,95,,"				LOG.error(""<== RangerServiceHBase.validateConfig() Error:"" + e);"
296,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/RangerServiceHBase.java,121,,"			  LOG.error( ""<==RangerServiceHBase.lookupResource() Error : "" + e);"
297,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,144,,"							LOG.error(msgDesc + zce);"
298,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,156,,"							LOG.error(msgDesc + mnre);"
299,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,165,,"							LOG.error(msgDesc + io);"
300,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,171,,"							LOG.error(msgDesc + e);"
301,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,186,,"				LOG.error(msgDesc + se);"
302,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,257,,"						LOG.error(msgDesc + zce);"
303,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,269,,"						LOG.error(msgDesc + mnre);"
304,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,279,,"						LOG.error(msgDesc + io);"
305,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,285,,"						LOG.error(msgDesc + e);"
306,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,364,,"							LOG.error(msgDesc + zce);"
307,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,376,,"							LOG.error(msgDesc + mnre);"
308,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,386,,"							LOG.error(msgDesc + io);"
309,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,395,,"							LOG.error(msgDesc + se);"
310,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,406,,"							LOG.error(msgDesc + e);"
311,./TargetProjects/ranger/hbase-agent/src/main/java/org/apache/ranger/services/hbase/client/HBaseClient.java,426,,"				LOG.error(msgDesc + se);"
312,./TargetProjects/ranger/hdfs-agent/src/main/java/org/apache/ranger/services/hdfs/RangerServiceHdfs.java,99,,"			  LOG.error( ""<==RangerServiceHdfs.lookupResource Error : "" + e);"
313,./TargetProjects/ranger/hive-agent/src/main/java/org/apache/ranger/services/hive/RangerServiceHive.java,84,,"				LOG.error(""<== RangerServiceHive.validateConfig Error:"" + e);"
314,./TargetProjects/ranger/hive-agent/src/main/java/org/apache/ranger/services/hive/RangerServiceHive.java,108,,"				LOG.error( ""<==RangerServiceHive.lookupResource Error : "" + e);"
315,./TargetProjects/ranger/knox-agent/src/main/java/org/apache/ranger/services/knox/RangerServiceKnox.java,64,,"				LOG.error(""<== RangerServiceKnox.validateConfig Error:"" + e);"
316,./TargetProjects/ranger/knox-agent/src/main/java/org/apache/ranger/services/knox/RangerServiceKnox.java,111,,"			  LOG.error( ""<== RangerServiceKnox.lookupResource Error : "" + e);"
317,./TargetProjects/ranger/plugin-kafka/src/main/java/org/apache/ranger/services/kafka/RangerServiceKafka.java,67,,"				LOG.error(""<== RangerServiceKafka.validateConfig Error:"" + e);"
318,./TargetProjects/ranger/plugin-kms/src/main/java/org/apache/ranger/services/kms/RangerServiceKMS.java,67,,"				LOG.error(""<== RangerServiceKMS.validateConfig Error:"" + e);"
319,./TargetProjects/ranger/plugin-kms/src/main/java/org/apache/ranger/services/kms/RangerServiceKMS.java,90,,"			  LOG.error( ""<==RangerServiceKMS.lookupResource Error : "" + e);"
320,./TargetProjects/ranger/plugin-kylin/src/main/java/org/apache/ranger/services/kylin/RangerServiceKylin.java,57,,"				LOG.error(""<== RangerServiceKylin.validateConfig Error:"" + e);"
321,./TargetProjects/ranger/plugin-kylin/src/main/java/org/apache/ranger/services/kylin/RangerServiceKylin.java,80,,"				LOG.error(""<==RangerServiceKylin.lookupResource Error : "" + e);"
322,./TargetProjects/ranger/plugin-ozone/src/main/java/org/apache/ranger/services/ozone/RangerServiceOzone.java,101,,"                LOG.error( ""<==RangerServiceOzone.lookupResource Error : "" + e);"
323,./TargetProjects/ranger/plugin-presto/src/main/java/org/apache/ranger/services/presto/RangerServicePresto.java,86,,"        LOG.error(""<== RangerServicePresto.validateConfig() Error:"" + he);"
324,./TargetProjects/ranger/plugin-presto/src/main/java/org/apache/ranger/services/presto/RangerServicePresto.java,115,,"        LOG.error( ""<==RangerServicePresto.lookupResource() Error : "" + e);"
325,./TargetProjects/ranger/plugin-presto/src/main/java/org/apache/ranger/services/presto/client/PrestoResourceManager.java,50,,"      LOG.error(""<== PrestoResourceManager.connectionTest() Error: "" + e);"
326,./TargetProjects/ranger/plugin-schema-registry/src/main/java/org/apache/ranger/services/schema/registry/RangerServiceSchemaRegistry.java,56,,"                LOG.error(""<== RangerServiceSchemaRegistry.validateConfig Error:"" + e);"
327,./TargetProjects/ranger/plugin-sqoop/src/main/java/org/apache/ranger/services/sqoop/RangerServiceSqoop.java,57,,"				LOG.error(""<== RangerServiceSqoop.validateConfig Error:"" + e);"
328,./TargetProjects/ranger/plugin-sqoop/src/main/java/org/apache/ranger/services/sqoop/RangerServiceSqoop.java,80,,"				LOG.error(""<==RangerServiceSqoop.lookupResource Error : "" + e);"
329,./TargetProjects/ranger/plugin-yarn/src/main/java/org/apache/ranger/services/yarn/RangerServiceYarn.java,65,,"				LOG.error(""<== RangerServiceYarn.validateConfig Error:"" + e);"
330,./TargetProjects/ranger/plugin-yarn/src/main/java/org/apache/ranger/services/yarn/RangerServiceYarn.java,88,,"			  LOG.error( ""<==RangerServiceYarn.lookupResource Error : "" + e);"
