Detection ID,Path,Start Line Num,End Line Num,Code
1,./TargetProjects/ace/org.apache.ace.deployment/test/org/apache/ace/deployment/streamgenerator/impl/StreamTest.java,317,,"                    for (int i = 0; i < loopCount; i++) {"
2,./TargetProjects/activemq/activemq-client/src/test/java/org/apache/activemq/thread/TaskRunnerTest.java,91,,"                        for (int i = 0; i < enqueueCount / workerCount; i++) {"
3,./TargetProjects/activemq/activemq-mqtt/src/test/java/org/apache/activemq/transport/mqtt/PahoMQTTTest.java,91,,"                        for (int i = 0; i < 10; i++) {"
4,./TargetProjects/activemq/activemq-ra/src/test/java/org/apache/activemq/ra/ServerSessionImplTest.java,371,,"                        for (int i = 0; i < maxMessages; i++) {"
5,./TargetProjects/activemq/activemq-stomp/src/test/java/org/apache/activemq/transport/stomp/StompLoadTest.java,112,,"                        for (int i = 0; i < 10; i++) {"
6,./TargetProjects/activemq/activemq-unit-tests/src/test/java/org/apache/activemq/broker/BrokerBenchmark.java,158,,"                        for (int i = 0; i < produceCount / prodcuerCount; i++) {"
7,./TargetProjects/activemq/activemq-unit-tests/src/test/java/org/apache/activemq/store/jdbc/JDBCTestMemory.java,103,,"                        for (int i = 0; i < 15000; i++) {"
8,./TargetProjects/activemq/activemq-unit-tests/src/test/java/org/apache/activemq/store/jdbc/JDBCTestMemory.java,122,,"                        for (int i = 0; i < 15000; i++) {"
9,./TargetProjects/activemq/activemq-unit-tests/src/test/java/org/apache/activemq/transport/nio/NIOSSLLoadTest.java,138,,"                    for (int i = 0; i < 100; i++) {"
10,./TargetProjects/activemq-artemis/artemis-protocols/artemis-hornetq-protocol/src/test/java/org/apache/activemq/artemis/core/protocol/hornetq/PropertiesConversionTest.java,80,,"                  for (int i = 0; i < conversions; i++) {"
11,./TargetProjects/activemq-artemis/artemis-protocols/artemis-hornetq-protocol/src/test/java/org/apache/activemq/artemis/core/protocol/hornetq/PropertiesConversionTest.java,156,,"                  for (int i = 0; i < conversions; i++) {"
12,./TargetProjects/activemq-artemis/tests/activemq5-unit-tests/src/test/java/org/apache/activemq/broker/BrokerBenchmark.java,160,,"                  for (int i = 0; i < produceCount / prodcuerCount; i++) {"
13,./TargetProjects/activemq-artemis/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/JmsNettyNioStressTest.java,184,,"                  for (int i = 0; i < numberOfMessages; i++) {"
14,./TargetProjects/activemq-artemis/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/JmsNettyNioStressTest.java,221,,"                  for (int i = 0; i < numberOfMessages; i++) {"
15,./TargetProjects/activemq-artemis/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/JmsNettyNioStressTest.java,259,,"                  for (int i = 0; i < numberOfMessages; i++) {"
16,./TargetProjects/activemq-artemis/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/OrderTest.java,166,,"         for (; i < max; i++) {"
17,./TargetProjects/activemq-artemis/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/ProducerTest.java,107,,"                  for (int i = 0; i < 62; i++) {"
18,./TargetProjects/activemq-artemis/tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/mqtt/imported/PahoMQTTTest.java,94,,"                  for (int i = 0; i < 10; i++) {"
19,./TargetProjects/ant/src/main/org/apache/tools/bzip2/BlockSort.java,630,,"                for (int k = 3; (i <= hi) && (--k >= 0); i++) {"
20,./TargetProjects/attic-apex-malhar/hive/src/test/java/org/apache/apex/malhar/hive/HiveMockTest.java,242,,"      for (int tupleCounter = 0; tupleCounter < BLAST_SIZE && total < DATABASE_SIZE; tupleCounter++, total++) {"
21,./TargetProjects/attic-apex-malhar/hive/src/test/java/org/apache/apex/malhar/hive/HiveMockTest.java,346,,"      for (int tupleCounter = 1; tupleCounter < BLAST_SIZE && total < DATABASE_SIZE; tupleCounter++, total++) {"
22,./TargetProjects/attic-apex-malhar/hive/src/test/java/org/apache/apex/malhar/hive/HiveMockTest.java,519,,"      for (int tupleCounter = 0; tupleCounter < BLAST_SIZE && total < DATABASE_SIZE; tupleCounter++, total++) {"
23,./TargetProjects/attic-apex-malhar/library/src/test/java/org/apache/apex/malhar/lib/appdata/query/QueryManagerAsynchronousTest.java,160,,"        for (int batchCounter = 0; batchCounter < batchSize; batchCounter++, tupleCounter++) {"
24,./TargetProjects/axis-axis1-java/axis-rt-core/src/main/java/org/apache/axis/wsdl/symbolTable/SchemaUtils.java,2108,,"                        for (j = 0; j < children.getLength() && localType == null; j++) {"
25,./TargetProjects/bigtop/bigtop-tests/test-artifacts/hbase/src/main/groovy/org/apache/bigtop/itest/hbase/system/TestLoadAndVerify.java,158,,"        for (long idxInBlock = 0;"
26,./TargetProjects/bookkeeper/stream/distributedlog/core/src/test/java/org/apache/distributedlog/bk/TestLedgerAllocatorPool.java,285,,"                        for (int i = 0; i < numLedgers; i++) {"
27,./TargetProjects/brooklyn-server/core/src/test/java/org/apache/brooklyn/core/entity/proxying/EntityManagerTest.java,256,,"                                for (int i = 0; i < 10; i++) {"
28,./TargetProjects/brooklyn-server/core/src/test/java/org/apache/brooklyn/core/entity/proxying/EntityManagerTest.java,261,,"                                for (int i = 0; i < 10; i++) {"
