Pattern ID,Pattern,Context,"# of Eq list","# of Frq",complexity,Num of Warnings in Method,NCL
1,public FileManager clone() { return clone(this) ; },"return clone(this);
",0,2,2,7,"SimpleName(MethodInvocation-name, ReturnStatement-expression, Block-statements, ),
ThisExpression(MethodInvocation-arguments, ReturnStatement-expression, Block-statements, ),
"
2,public Person clone() { return null; },"return null;
",1,1,1,,"NullLiteral(ReturnStatement-expression, Block-statements, ),
"
3,public Object clone() {,"class MyMap extends AbstractMap implements Cloneable {
  private Map map=new HashMap();
  public Set entrySet(){
    return map.entrySet();
  }
  public Object put(  Object key,  Object value){
    return map.put(key,value);
  }
  public Map getMap(){
    return map;
  }
  public Object clone(){
    try {
      return super.clone();
    }
 catch (    CloneNotSupportedException e) {
      return null;
    }
  }
}
",1,1,3,,"Modifier(MethodDeclaration-modifiers, ),
SimpleName(SimpleType-name, MethodDeclaration-returnType2, ),
SimpleName(MethodDeclaration-name, ),
"
